date,tic,close,high,low
2020-01-02,AAPL,0.0098941326,0.0053620338,-0.0097252727
2020-01-02,AMGN,0.0094707012,0.000410676,-0.014189303
2020-01-02,CRM,0.012860417,0.0045868158,-0.00568223
2020-01-02,CSCO,0.019194365,-0.0063192248,-0.0065434575
2020-01-02,IBM,0.0049556494,0.0016826391,-0.0069942474
2020-01-02,INTC,0.010518432,-0.0041876435,-0.0075843334
2020-01-02,MSFT,0.012914538,-0.0052252412,-0.0086681247
2020-01-02,NKE,0.0010175705,0.0013437271,-0.0010866523
2020-01-02,VZ,0.0017873049,0.00067579746,-0.0099035501
2020-01-02,WMT,0.0058549643,-0.00061917305,-0.008063674
2020-01-03,AAPL,-0.023927391,0.020678639,0.0026038885
2020-01-03,AMGN,-0.039389253,0.022505522,0.014427423
2020-01-03,CRM,-0.032989502,0.017518401,0.019973755
2020-01-03,CSCO,0.0046490431,-0.0021076202,-0.0030683279
2020-01-03,IBM,-0.010958195,0.0078217983,-0.0015197396
2020-01-03,INTC,-0.014452815,-0.0014918447,0.0081020594
2020-01-03,MSFT,-0.0065438151,0.0019532442,-0.00094860792
2020-01-03,NKE,-0.016033113,0.015121579,0.0058933496
2020-01-03,VZ,-0.0047949553,0.00055241585,-0.0030353665
2020-01-03,WMT,-0.0050602555,-0.0008187294,-0.003313005
2020-01-06,AAPL,-0.017717302,0.016172647,-0.0076069236
2020-01-06,AMGN,-0.030723751,0.010745287,0.0051208735
2020-01-06,CRM,-0.04889375,0.014032722,0.019555807
2020-01-06,CSCO,0.0072929859,-0.0069150925,-0.0068066716
2020-01-06,IBM,-0.01085043,0.0007134676,-0.0030748844
2020-01-06,INTC,-0.0040726066,-0.01215148,0.0039582253
2020-01-06,MSFT,-0.0038182139,-0.00012487173,-0.0026263595
2020-01-06,NKE,-0.022173941,0.0090376139,0.0038101673
2020-01-06,VZ,0.0036242008,-0.0020489693,-0.0049802065
2020-01-06,WMT,-0.0066400766,0.00041687489,-0.0049510002
2020-01-07,AAPL,-0.036474824,0.025794029,0.0014123917
2020-01-07,AMGN,-0.023359418,0.011254668,0.0058355331
2020-01-07,CRM,-0.038340986,0.0086680651,0.016852736
2020-01-07,CSCO,-0.0019670725,-0.004771173,-0.0027779341
2020-01-07,IBM,-0.015687823,0.0051045418,0.0017002821
2020-01-07,INTC,-0.008351624,-0.0039040446,0.0085519552
2020-01-07,MSFT,-0.0085763931,0.0030481815,-0.00078070164
