date,tic,close,high,low
2020-01-02,AAPL,73.061489,74.211149,72.51477
2020-01-02,AMGN,198.47874,202.33223,197.41122
2020-01-02,CRM,161.32929,161.29429,160.67551
2020-01-02,CSCO,39.254322,39.199846,38.855223
2020-01-02,IBM,97.469893,97.907059,97.024699
2020-01-02,INTC,54.665393,55.211949,53.483701
2020-01-02,MSFT,149.45563,150.40965,146.95597
2020-01-02,NKE,90.269976,91.500358,91.531081
2020-01-02,VZ,41.405666,41.674581,41.812906
2020-01-02,WMT,36.046828,36.015224,35.930805
2020-01-03,AAPL,73.455579,74.152157,74.371422
2020-01-03,AMGN,203.2965,206.16945,205.06877
2020-01-03,CRM,157.02846,156.324,157.71441
2020-01-03,CSCO,39.405392,39.917432,39.245252
2020-01-03,IBM,98.886895,98.604,98.092079
2020-01-03,INTC,54.545692,54.381858,53.71435
2020-01-03,MSFT,150.85869,150.52349,150.4318
2020-01-03,NKE,91.296543,91.253151,90.724871
2020-01-03,VZ,42.134557,42.521139,42.129368
2020-01-03,WMT,36.227593,36.566202,35.94155
2020-01-06,AAPL,72.78962,75.656558,73.121723
2020-01-06,AMGN,210.51461,212.59652,207.09086
2020-01-06,CRM,163.11467,165.14861,163.38093
2020-01-06,CSCO,39.585083,39.846945,39.213313
2020-01-06,IBM,97.459403,96.888091,96.421289
2020-01-06,INTC,54.196909,54.517351,53.749749
2020-01-06,MSFT,149.29692,151.92213,145.12973
2020-01-06,NKE,91.686385,92.683112,89.651046
2020-01-06,VZ,41.978107,42.690847,41.50023
2020-01-06,WMT,36.768623,37.108953,36.428097
2020-01-07,AAPL,74.181318,75.461048,74.349045
2020-01-07,AMGN,215.40594,220.92821,217.5958
2020-01-07,CRM,166.60378,173.08864,164.5872
2020-01-07,CSCO,41.24473,41.778163,40.60565
2020-01-07,IBM,97.765819,98.146202,95.592773
2020-01-07,INTC,55.122913,56.637297,55.969963
2020-01-07,MSFT,146.97581,146.95413,145.71588
2020-01-07,NKE,92.994993,92.970061,91.624314
2020-01-07,VZ,42.147967,41.940808,42.191539
2020-01-07,WMT,36.503738,36.882891,36.383216
2020-01-08,AAPL,76.151576,75.898355,76.770512
2020-01-08,AMGN,212.57449,215.07639,211.68505
2020-01-08,CRM,171.87038,167.65349,167.512
2020-01-08,CSCO,41.252373,40.882385,41.677973
2020-01-08,IBM,97.56288,98.792132,96.311751
2020-01-08,INTC,53.825282,54.305728,53.249191
2020-01-08,MSFT,150.4376,151.93585,151.02495
2020-01-08,NKE,92.788396,94.251964,91.857333
2020-01-08,VZ,42.221499,42.247762,41.793164
2020-01-08,WMT,37.288018,37.723983,36.959447
2020-01-09,AAPL,75.419385,76.40454,73.719636
2020-01-09,AMGN,206.84328,204.43919,201.30917
2020-01-09,CRM,170.5118,169.25095,168.62051
2020-01-09,CSCO,41.183896,41.660884,40.829619
2020-01-09,IBM,99.007916,99.232709,99.095527
2020-01-09,INTC,54.067906,56.046243,53.860184
2020-01-09,MSFT,148.87593,149.22143,147.51931
2020-01-09,NKE,95.134146,94.436568,94.52002
2020-01-09,VZ,42.402672,42.797486,42.00698
2020-01-09,WMT,36.212451,36.830997,35.572978
2020-01-10,AAPL,72.786605,74.803302,72.897391
2020-01-10,AMGN,200.52352,201.38718,198.40228
2020-01-10,CRM,180.03856,181.25365,173.89578
2020-01-10,CSCO,41.07158,41.56029,39.379938
2020-01-10,IBM,99.357436,99.890573,98.569444
2020-01-10,INTC,53.102002,53.645049,52.446536
2020-01-10,MSFT,150.6917,152.49838,150.879
2020-01-10,NKE,95.690493,96.483726,95.709087
2020-01-10,VZ,40.7177,41.31681,40.326922
