date,tic,close,high,low
2020-01-02,AAPL,71.12826,71.118645,69.828551
2020-01-02,AMGN,199.59937,202.45739,196.72299
2020-01-02,CRM,156.13051,159.10954,151.95592
2020-01-02,CSCO,40.074466,40.348795,39.101582
2020-01-02,IBM,96.338328,95.922018,95.314888
2020-01-02,INTC,52.386736,53.659964,50.999141
2020-01-02,MSFT,147.10091,147.20404,147.48663
2020-01-02,NKE,91.046921,92.421068,90.978169
2020-01-02,VZ,41.980759,41.905682,41.765639
2020-01-02,WMT,35.905721,36.095466,35.459909
2020-01-03,AAPL,71.209216,71.336293,70.439897
2020-01-03,AMGN,196.41382,198.32262,194.53684
2020-01-03,CRM,150.50486,148.87159,150.24062
2020-01-03,CSCO,40.50437,41.065745,40.461727
2020-01-03,IBM,95.370963,94.410427,95.649427
2020-01-03,INTC,50.645046,50.91238,49.782135
2020-01-03,MSFT,146.22752,146.657,143.87568
2020-01-03,NKE,92.066935,93.653702,90.634772
2020-01-03,VZ,41.773245,41.94175,41.716782
2020-01-03,WMT,35.665029,35.344233,35.783436
2020-01-06,AAPL,72.528432,72.068907,70.782507
2020-01-06,AMGN,198.50731,198.69402,194.33357
2020-01-06,CRM,150.77369,147.37125,149.13999
2020-01-06,CSCO,39.284367,39.701876,38.93132
2020-01-06,IBM,95.136126,95.355282,96.107561
2020-01-06,INTC,51.573064,51.845463,51.052406
2020-01-06,MSFT,145.10252,146.86035,143.06323
2020-01-06,NKE,92.252889,94.251744,93.239037
2020-01-06,VZ,41.948806,41.950146,43.089058
2020-01-06,WMT,36.24774,36.283752,36.403532
2020-01-07,AAPL,71.864452,71.735563,70.315084
2020-01-07,AMGN,201.23562,203.33193,200.96081
2020-01-07,CRM,149.25395,149.14629,146.04489
2020-01-07,CSCO,38.351984,38.302973,38.08444
2020-01-07,IBM,95.253898,96.269082,94.355541
2020-01-07,INTC,50.701347,51.376059,50.409494
2020-01-07,MSFT,144.21822,146.35916,145.15174
2020-01-07,NKE,93.704398,95.650087,93.843414
2020-01-07,VZ,41.593309,41.039471,41.062056
2020-01-07,WMT,36.398512,36.132431,36.383134
2020-01-08,AAPL,72.789536,73.962189,71.655054
2020-01-08,AMGN,199.36107,198.80107,194.41429
2020-01-08,CRM,150.14023,157.28822,146.3228
2020-01-08,CSCO,39.13933,39.696853,39.45517
2020-01-08,IBM,96.62259,97.478158,97.981497
2020-01-08,INTC,50.592071,51.311599,50.299408
2020-01-08,MSFT,143.76477,144.68389,143.89727
2020-01-08,NKE,93.192705,94.562376,92.064542
2020-01-08,VZ,42.35661,42.210319,41.589121
2020-01-08,WMT,36.6376,36.993935,36.975443
2020-01-09,AAPL,71.719151,72.084219,71.703287
2020-01-09,AMGN,197.846,198.27523,195.41476
2020-01-09,CRM,145.3324,146.72709,146.76741
2020-01-09,CSCO,39.213128,39.469239,38.755303
2020-01-09,IBM,94.27414,95.329085,93.690493
2020-01-09,INTC,50.877356,50.530786,51.049755
2020-01-09,MSFT,144.22255,143.02057,144.93952
2020-01-09,NKE,94.006709,94.188948,92.365129
2020-01-09,VZ,42.520998,42.378726,42.663358
2020-01-09,WMT,36.329093,36.517464,35.615437
2020-01-10,AAPL,72.399379,72.736597,71.747483
2020-01-10,AMGN,190.89648,193.2439,188.51373
2020-01-10,CRM,143.4654,139.72667,141.67384
2020-01-10,CSCO,39.49997,40.212538,39.476935
2020-01-10,IBM,93.761605,94.627585,94.34128
2020-01-10,INTC,50.36719,50.867481,48.956231
2020-01-10,MSFT,145.12835,147.7215,144.90214
2020-01-10,NKE,94.788245,95.559525,94.390396
2020-01-10,VZ,42.531053,43.00101,42.20122
2020-01-10,WMT,35.703274,36.2758,35.421822
2020-01-13,AAPL,71.616775,73.106685,70.443623
2020-01-13,AMGN,192.35793,194.36103,189.29727
2020-01-13,CRM,138.06569,139.67206,136.1158
2020-01-13,CSCO,38.300138,38.549057,37.749502
2020-01-13,IBM,91.075901,91.369955,88.313531
2020-01-13,INTC,50.794606,51.323878,51.823026
2020-01-13,MSFT,149.73247,149.41964,151.07365
2020-01-13,NKE,94.487448,94.580003,94.154024
2020-01-13,VZ,41.557071,41.180379,41.840389
2020-01-13,WMT,35.519844,35.70813,35.216545
2020-01-14,AAPL,72.226719,73.357346,72.51062
2020-01-14,AMGN,193.27369,192.19238,193.49114
2020-01-14,CRM,130.91731,134.44178,128.5009
2020-01-14,CSCO,37.699978,37.764708,37.492191
2020-01-14,IBM,92.260644,93.225638,91.606206
2020-01-14,INTC,49.608041,49.903219,49.967803
2020-01-14,MSFT,150.10302,149.01558,147.84138
2020-01-14,NKE,91.979673,92.397192,91.673064
2020-01-14,VZ,41.662629,41.619502,41.250453
2020-01-14,WMT,35.150466,35.00397,34.956207
2020-01-15,AAPL,72.993699,72.282754,69.479443
2020-01-15,AMGN,199.34612,201.30305,195.61106
2020-01-15,CRM,125.80471,125.64486,124.83047
2020-01-15,CSCO,37.148591,37.707573,37.174843
2020-01-15,IBM,91.634623,91.563204,92.054738
