date,tic,close,high,low
2020-01-02,AAPL,73.100278,73.742473,71.726959
2020-01-02,AMGN,199.79977,206.07431,198.67523
2020-01-02,CRM,164.65517,165.47155,163.766
2020-01-02,CSCO,38.060216,38.213153,38.076563
2020-01-02,IBM,95.385524,96.555538,94.175371
2020-01-02,INTC,52.6191,53.203934,52.393926
2020-01-02,MSFT,148.18784,152.90568,146.17786
2020-01-02,NKE,90.519515,90.964656,90.525839
2020-01-02,VZ,42.209196,42.596599,41.388051
2020-01-02,WMT,36.728623,36.695402,37.324553
2020-01-03,AAPL,72.743132,73.328018,72.010594
2020-01-03,AMGN,199.7903,201.02216,197.42011
2020-01-03,CRM,174.49313,177.14271,176.43507
2020-01-03,CSCO,38.292325,37.949109,38.267
2020-01-03,IBM,95.524425,95.701386,94.539911
2020-01-03,INTC,52.529318,51.995593,52.518246
2020-01-03,MSFT,148.91322,150.91786,149.13238
2020-01-03,NKE,87.515271,88.140676,86.693237
2020-01-03,VZ,42.693308,43.514539,42.080811
2020-01-03,WMT,36.214824,36.469134,36.224862
2020-01-06,AAPL,73.914343,74.528287,71.865303
2020-01-06,AMGN,196.37818,196.28757,198.23848
2020-01-06,CRM,172.49918,169.77834,173.04066
2020-01-06,CSCO,38.767028,39.594747,38.168276
2020-01-06,IBM,98.230496,98.211233,97.847732
2020-01-06,INTC,51.941859,51.713349,51.97051
2020-01-06,MSFT,149.14159,149.14918,146.4242
2020-01-06,NKE,89.252978,89.0409,87.425824
2020-01-06,VZ,42.80471,43.433942,42.323488
2020-01-06,WMT,36.518317,36.740102,36.409876
2020-01-07,AAPL,74.989327,76.84003,74.000882
2020-01-07,AMGN,196.24073,200.68418,192.23226
2020-01-07,CRM,166.27417,173.06861,163.81979
2020-01-07,CSCO,40.115711,39.931619,40.238101
2020-01-07,IBM,98.120786,99.085793,96.95757
2020-01-07,INTC,51.548343,52.46836,51.203929
2020-01-07,MSFT,149.71177,152.69653,150.90031
2020-01-07,NKE,92.543935,93.667101,93.067209
2020-01-07,VZ,43.668592,44.094657,43.61522
2020-01-07,WMT,37.332976,37.882049,37.26306
2020-01-08,AAPL,77.207608,77.703024,77.048505
2020-01-08,AMGN,191.61547,193.70388,193.40862
2020-01-08,CRM,163.92843,167.38932,163.28335
2020-01-08,CSCO,40.892841,40.915533,40.218394
2020-01-08,IBM,99.187631,99.037838,98.63936
2020-01-08,INTC,51.396457,52.02589,51.097834
2020-01-08,MSFT,150.0449,150.47974,151.60564
2020-01-08,NKE,92.179826,93.387472,91.188685
2020-01-08,VZ,43.554423,43.179907,43.431069
2020-01-08,WMT,37.248334,37.030435,37.091587
2020-01-09,AAPL,77.127629,78.750171,75.353022
2020-01-09,AMGN,188.78693,188.71114,186.29657
2020-01-09,CRM,167.48775,170.87843,164.96664
2020-01-09,CSCO,40.805067,40.526233,40.773626
2020-01-09,IBM,101.29144,102.05998,100.55201
2020-01-09,INTC,51.762405,51.770149,51.517721
2020-01-09,MSFT,149.196,151.34837,146.14907
2020-01-09,NKE,95.308747,95.459584,96.105973
2020-01-09,VZ,43.412913,43.917259,43.087947
2020-01-09,WMT,37.364967,37.533721,37.60783
2020-01-10,AAPL,76.096202,75.583329,76.544119
2020-01-10,AMGN,190.40084,192.53597,186.435
2020-01-10,CRM,161.24067,157.80378,158.87586
2020-01-10,CSCO,40.541027,41.71797,40.088813
2020-01-10,IBM,103.28756,103.4776,103.79316
2020-01-10,INTC,53.654371,54.649796,53.587477
2020-01-10,MSFT,148.70483,150.22927,147.51513
2020-01-10,NKE,98.591636,99.886468,95.305322
2020-01-10,VZ,43.836552,44.420981,43.486708
2020-01-10,WMT,36.973425,36.948278,36.722088
2020-01-13,AAPL,78.094804,78.372389,76.916363
2020-01-13,AMGN,190.49174,191.79086,189.38018
2020-01-13,CRM,152.8342,157.12797,148.52087
2020-01-13,CSCO,41.039925,40.71739,41.220114
2020-01-13,IBM,101.29575,99.97408,100.51032
2020-01-13,INTC,53.414257,53.94454,53.184127
