date,tic,close,high,low
2020-01-02,AAPL,72.367784,71.53542,73.055883
2020-01-02,AMGN,196.29976,198.45562,195.63396
2020-01-02,CRM,161.22695,164.51164,163.25915
2020-01-02,CSCO,39.657325,39.527349,39.408513
2020-01-02,IBM,98.594855,95.542556,98.479178
2020-01-02,INTC,51.743434,52.660277,51.194831
2020-01-02,MSFT,147.98316,146.12444,148.00085
2020-01-02,NKE,90.071018,90.474859,90.139705
2020-01-02,VZ,42.029013,42.250922,41.919948
2020-01-02,WMT,36.366258,37.087491,36.440693
2020-01-03,AAPL,71.175885,72.888344,70.373747
2020-01-03,AMGN,195.10719,198.2839,195.98241
2020-01-03,CRM,156.49561,156.07564,153.16903
2020-01-03,CSCO,38.927239,39.378596,39.034314
2020-01-03,IBM,98.42645,99.192473,98.568623
2020-01-03,INTC,52.261236,52.867673,51.732992
2020-01-03,MSFT,148.13606,148.29207,148.74271
2020-01-03,NKE,90.362338,90.701776,88.390588
2020-01-03,VZ,42.521586,43.546567,41.626571
2020-01-03,WMT,36.099237,36.463625,35.585373
2020-01-06,AAPL,69.828527,69.671045,68.928259
2020-01-06,AMGN,198.13919,200.87729,196.96206
2020-01-06,CRM,153.04454,154.45988,153.92372
2020-01-06,CSCO,38.364791,38.513313,37.98469
2020-01-06,IBM,98.503626,97.192348,97.715308
2020-01-06,INTC,53.44018,53.982194,52.799527
2020-01-06,MSFT,148.14257,152.99998,148.24498
2020-01-06,NKE,89.630693,91.233864,88.843896
2020-01-06,VZ,42.67381,43.015954,42.946123
2020-01-06,WMT,36.252287,36.26065,35.604219
2020-01-07,AAPL,72.396406,73.655121,72.368992
2020-01-07,AMGN,194.62636,192.30256,193.30876
2020-01-07,CRM,153.47363,154.934,152.53581
2020-01-07,CSCO,37.717517,37.573564,37.338078
2020-01-07,IBM,101.19011,101.75342,100.51379
2020-01-07,INTC,54.126744,53.931384,52.956676
2020-01-07,MSFT,148.84538,151.73939,146.36126
2020-01-07,NKE,87.338285,88.220225,85.023774
2020-01-07,VZ,41.956541,43.108572,42.637485
2020-01-07,WMT,36.04265,35.724045,35.637092
2020-01-08,AAPL,72.135959,73.133466,71.199197
2020-01-08,AMGN,198.50488,197.51175,195.27367
2020-01-08,CRM,155.36799,159.17064,154.40439
2020-01-08,CSCO,38.786875,38.407084,38.635946
2020-01-08,IBM,102.38266,104.98513,101.38067
2020-01-08,INTC,53.082303,54.579492,53.191498
2020-01-08,MSFT,151.23733,153.41416,149.79863
