date,tic,close,high,low
2020-01-02,AAPL,71.216948,71.609573,70.522629
2020-01-02,AMGN,199.33303,199.49119,196.49637
2020-01-02,CRM,161.57187,162.22712,160.61742
2020-01-02,CSCO,40.175647,39.929375,39.874679
2020-01-02,IBM,97.518665,97.694251,96.826272
2020-01-02,INTC,53.366528,53.149177,52.903825
2020-01-02,MSFT,150.83987,149.99017,149.4762
2020-01-02,NKE,92.063327,92.182908,91.996468
2020-01-02,VZ,41.621481,41.64043,41.194334
2020-01-02,WMT,36.459441,36.437473,36.165809
2020-01-03,AAPL,69.484496,70.936756,69.647286
2020-01-03,AMGN,191.16286,195.43235,193.98853
2020-01-03,CRM,156.3712,159.20754,159.6084
2020-01-03,CSCO,40.361192,40.276172,40.21224
2020-01-03,IBM,96.613366,97.3312,96.440004
2020-01-03,INTC,52.649056,52.557712,53.083781
2020-01-03,MSFT,150.00321,150.32653,149.71349
2020-01-03,NKE,90.461995,91.777589,91.012233
2020-01-03,VZ,41.420351,41.454243,41.294496
2020-01-03,WMT,36.239382,36.238372,36.140563
2020-01-06,AAPL,68.143152,69.189749,67.540229
2020-01-06,AMGN,185.33502,187.267,186.36865
2020-01-06,CRM,148.71425,150.60259,151.65022
2020-01-06,CSCO,40.659299,40.376971,40.402454
2020-01-06,IBM,95.567455,95.701146,95.345386
2020-01-06,INTC,52.360537,51.779288,52.626203
2020-01-06,MSFT,149.23632,149.27745,148.76085
2020-01-06,NKE,88.616191,89.343503,88.85428
2020-01-06,VZ,41.544659,41.463701,41.335953
2020-01-06,WMT,36.019916,36.023171,35.826679
2020-01-07,AAPL,65.59284,67.276166,65.603701
2020-01-07,AMGN,180.90313,182.97854,181.87679
2020-01-07,CRM,142.71439,144.09779,145.09441
2020-01-07,CSCO,40.598772,40.429901,40.449134
2020-01-07,IBM,94.121337,94.577784,94.232686
2020-01-07,INTC,51.924722,51.722668,52.370885
2020-01-07,MSFT,147.82322,148.35243,147.6851
2020-01-07,NKE,86.276244,87.859814,87.219814
2020-01-07,VZ,41.697477,41.770234,41.520972
2020-01-07,WMT,35.791549,35.969927,35.674811
2020-01-08,AAPL,63.592073,64.892538,63.226062
2020-01-08,AMGN,173.77573,176.30172,175.7533
2020-01-08,CRM,136.90821,138.23591,138.93248
2020-01-08,CSCO,40.457837,40.277121,40.314187
2020-01-08,IBM,91.92424,92.472041,92.082356
2020-01-08,INTC,51.215798,50.982514,51.696293
2020-01-08,MSFT,145.83588,146.13017,145.56543
2020-01-08,NKE,84.311111,85.547242,85.086901
2020-01-08,VZ,41.587039,41.613285,41.446297
2020-01-08,WMT,35.435333,35.597852,35.350823
2020-01-09,AAPL,61.870015,62.944866,61.496867
2020-01-09,AMGN,169.95488,170.71715,170.22511
2020-01-09,CRM,133.09562,132.6722,135.02518
2020-01-09,CSCO,40.745653,40.308116,40.423024
2020-01-09,IBM,90.175443,90.717531,90.438564
2020-01-09,INTC,50.632928,50.263602,51.093921
2020-01-09,MSFT,144.23639,143.76661,143.80064
2020-01-09,NKE,82.606173,83.436803,83.260377
2020-01-09,VZ,41.200777,41.342818,41.111645
2020-01-09,WMT,34.635684,34.892666,34.687126
2020-01-10,AAPL,59.937148,61.090018,59.460022
2020-01-10,AMGN,162.93475,165.40412,163.5904
2020-01-10,CRM,128.4967,128.40944,130.22942
2020-01-10,CSCO,40.880167,40.443337,40.498081
2020-01-10,IBM,88.229015,88.658611,88.5428
2020-01-10,INTC,49.871418,49.345339,50.224922
2020-01-10,MSFT,142.30172,141.86516,142.04363
2020-01-10,NKE,81.215338,82.223408,81.956572
2020-01-10,VZ,40.497465,40.683538,40.363092
2020-01-10,WMT,33.957911,34.149038,33.947022
2020-01-13,AAPL,58.798143,59.901229,58.205196
2020-01-13,AMGN,158.07802,160.16089,158.37173
2020-01-13,CRM,125.36447,124.93106,127.06516
2020-01-13,CSCO,41.004222,40.510721,40.814466
2020-01-13,IBM,86.603592,87.266111,86.993115
2020-01-13,INTC,49.271956,49.103375,49.861285
2020-01-13,MSFT,139.88356,139.44831,139.68815
2020-01-13,NKE,79.391554,80.402842,80.272435
2020-01-13,VZ,39.838,40.085227,39.784927
2020-01-13,WMT,33.125781,33.361467,33.140688
2020-01-14,AAPL,57.810306,58.552262,57.307077
2020-01-14,AMGN,152.62241,154.85404,153.53965
2020-01-14,CRM,121.73668,121.18878,123.93918
2020-01-14,CSCO,41.281424,40.528177,40.736001
2020-01-14,IBM,85.449254,85.620314,85.582125
2020-01-14,INTC,49.067284,48.578009,49.381799
2020-01-14,MSFT,139.5376,138.49375,138.94191
2020-01-14,NKE,77.043287,77.969796,78.033664
2020-01-14,VZ,39.346729,39.440252,39.207496
2020-01-14,WMT,32.458907,32.643307,32.39109
2020-01-15,AAPL,56.362779,57.504983,55.884281
2020-01-15,AMGN,148.94376,151.25817,148.55043
2020-01-15,CRM,116.50381,117.07395,118.44063
2020-01-15,CSCO,41.177348,40.701983,40.842564
2020-01-15,IBM,84.449344,84.657493,84.386279
2020-01-15,INTC,48.127239,47.822148,48.53734
2020-01-15,MSFT,137.8303,137.15837,136.94686
2020-01-15,NKE,75.673374,76.344832,76.441888
2020-01-15,VZ,39.110653,39.190142,38.730714
2020-01-15,WMT,32.337699,32.295055,32.030808
2020-01-16,AAPL,54.85008,55.765451,53.962199
2020-01-16,AMGN,146.49028,148.15583,145.24336
2020-01-16,CRM,112.7027,113.42781,113.45374
2020-01-16,CSCO,41.110362,40.590678,40.636955
2020-01-16,IBM,82.766482,83.144577,82.906932
2020-01-16,INTC,47.706459,47.366988,47.701065
2020-01-16,MSFT,136.44868,135.80223,134.92609
2020-01-16,NKE,73.603138,74.200703,74.176329
2020-01-16,VZ,38.517225,38.666489,38.282863
2020-01-16,WMT,31.80765,31.928498,31.606859
2020-01-17,AAPL,53.019868,54.225483,52.452805
2020-01-17,AMGN,143.4151,144.73255,142.47996
2020-01-17,CRM,108.92564,110.08528,109.02254
2020-01-17,CSCO,40.80722,40.407537,40.40161
2020-01-17,IBM,81.279938,81.986415,81.230658
2020-01-17,INTC,47.027542,46.688481,47.125369
2020-01-17,MSFT,134.73818,135.41102,133.3747
2020-01-17,NKE,71.986724,72.725976,72.404171
2020-01-17,VZ,37.891512,38.101242,37.645206
2020-01-17,WMT,31.33436,31.503668,31.109731
2020-01-21,AAPL,52.054373,52.956795,51.202132
2020-01-21,AMGN,139.14709,141.32687,138.69502
2020-01-21,CRM,105.67147,106.31197,106.24231
2020-01-21,CSCO,40.904348,40.308789,40.353235
2020-01-21,IBM,79.975012,80.372341,79.834489
2020-01-21,INTC,46.781821,46.223399,46.550962
2020-01-21,MSFT,134.03376,133.79497,132.61784
2020-01-21,NKE,70.563021,71.118526,70.694236
2020-01-21,VZ,37.319791,37.432121,37.083993
2020-01-21,WMT,30.817573,30.996778,30.609301
2020-01-22,AAPL,51.226115,52.232133,50.627213
2020-01-22,AMGN,135.8045,137.77264,134.77045
2020-01-22,CRM,102.34769,103.2501,103.04969
2020-01-22,CSCO,41.043295,40.445859,40.548568
2020-01-22,IBM,79.061461,79.297959,78.883845
2020-01-22,INTC,46.420483,45.981327,46.359368
2020-01-22,MSFT,132.3898,132.11362,131.06961
2020-01-22,NKE,69.177209,69.567164,69.155768
2020-01-22,VZ,37.170839,37.208751,36.649499
2020-01-22,WMT,30.738258,30.675686,30.357381
2020-01-23,AAPL,49.451572,50.965229,49.091308
2020-01-23,AMGN,131.28988,134.67739,131.35362
2020-01-23,CRM,96.921193,99.425121,98.047018
2020-01-23,CSCO,41.012951,40.83958,40.559683
2020-01-23,IBM,78.118974,78.167008,77.971473
2020-01-23,INTC,45.734199,45.673096,45.881031
2020-01-23,MSFT,131.20226,131.91609,130.06938
2020-01-23,NKE,68.015084,68.764152,68.372461
2020-01-23,VZ,37.235143,37.212852,36.856214
2020-01-23,WMT,30.842894,30.745289,30.441048
2020-01-24,AAPL,48.033117,49.384291,47.24508
2020-01-24,AMGN,126.27468,129.359,125.99636
2020-01-24,CRM,91.813884,93.866609,92.439887
2020-01-24,CSCO,40.996508,40.622058,40.385106
2020-01-24,IBM,77.429666,77.512222,77.199074
2020-01-24,INTC,45.380473,45.107152,45.38043
2020-01-24,MSFT,130.50908,131.01425,129.51878
2020-01-24,NKE,67.181511,67.774208,67.288523
2020-01-24,VZ,37.204306,37.201991,36.867265
2020-01-24,WMT,30.661804,30.703513,30.454971
2020-01-27,AAPL,46.552402,47.688674,46.147689
2020-01-27,AMGN,123.82797,125.81598,122.39049
2020-01-27,CRM,90.898819,90.673881,90.64976
2020-01-27,CSCO,40.789662,40.435653,40.420462
2020-01-27,IBM,76.139654,76.574648,76.059394
2020-01-27,INTC,45.130101,45.000811,45.083775
2020-01-27,MSFT,130.02038,130.43287,128.8421
2020-01-27,NKE,66.32123,67.049248,66.492081
2020-01-27,VZ,36.880443,37.081969,36.73382
2020-01-27,WMT,29.699656,30.138254,29.810675
2020-01-28,AAPL,45.791782,46.50902,45.757736
2020-01-28,AMGN,121.75209,123.80148,120.78985
2020-01-28,CRM,89.586491,89.699363,90.641277
2020-01-28,CSCO,40.77312,40.464053,40.478864
2020-01-28,IBM,74.949394,75.727165,75.058513
2020-01-28,INTC,44.368167,44.31562,44.884901
2020-01-28,MSFT,129.13186,129.93448,128.48277
2020-01-28,NKE,65.368411,66.008231,65.865745
2020-01-28,VZ,36.519589,36.662605,36.545135
2020-01-28,WMT,29.418283,29.600784,29.355867
2020-01-29,AAPL,44.716882,45.753836,44.492829
2020-01-29,AMGN,117.14581,120.77658,117.63635
2020-01-29,CRM,86.405431,88.115275,87.669559
2020-01-29,CSCO,40.412177,40.388613,40.351303
2020-01-29,IBM,72.802565,73.836472,73.247932
2020-01-29,INTC,43.266642,43.647395,43.817638
2020-01-29,MSFT,127.72698,128.39687,127.69411
2020-01-29,NKE,63.420202,64.611264,64.093052
2020-01-29,VZ,36.328068,36.493252,36.287241
2020-01-29,WMT,28.946221,29.203109,29.021687
2020-01-30,AAPL,43.927017,44.463251,42.427216
2020-01-30,AMGN,113.35175,116.50235,111.90639
2020-01-30,CRM,81.411795,82.956585,80.401146
2020-01-30,CSCO,39.481905,39.386601,38.576675
2020-01-30,IBM,71.778038,72.082456,70.836221
2020-01-30,INTC,42.824565,42.735071,41.970982
2020-01-30,MSFT,125.96013,126.46317,123.58056
2020-01-30,NKE,61.805187,62.218555,61.050936
2020-01-30,VZ,35.961847,35.948628,35.255521
2020-01-30,WMT,28.301327,28.690408,28.017116
2020-01-31,AAPL,42.237384,43.523547,41.755159
2020-01-31,AMGN,109.43615,113.56761,109.0118
2020-01-31,CRM,79.165996,81.455387,78.643815
2020-01-31,CSCO,38.422522,39.270087,38.095828
2020-01-31,IBM,70.807256,71.842623,70.446146
2020-01-31,INTC,41.924805,42.784931,41.773341
2020-01-31,MSFT,122.79637,124.79537,121.83195
2020-01-31,NKE,60.306446,61.330618,59.915709
2020-01-31,VZ,35.5091,35.963299,35.225998
2020-01-31,WMT,27.802728,28.364765,27.701228
2020-02-03,AAPL,42.140938,42.550738,41.91569
2020-02-03,AMGN,109.03794,109.46781,108.33684
2020-02-03,CRM,78.190969,79.234018,78.443384
2020-02-03,CSCO,38.636935,38.572253,38.474771
2020-02-03,IBM,70.56393,70.899816,70.336103
2020-02-03,INTC,41.8901,41.841948,41.712429
2020-02-03,MSFT,122.6735,122.7521,122.27909
2020-02-03,NKE,60.669628,60.933068,60.596523
2020-02-03,VZ,35.497444,35.657856,35.242402
2020-02-03,WMT,27.805826,27.810314,27.637176
2020-02-04,AAPL,41.265728,42.017672,41.263367
2020-02-04,AMGN,106.05717,107.57868,107.14162
2020-02-04,CRM,76.092407,76.788228,77.035356
2020-02-04,CSCO,38.745303,38.623369,38.678169
2020-02-04,IBM,69.4887,70.284026,69.620966
2020-02-04,INTC,41.767469,41.783701,42.11565
2020-02-04,MSFT,121.96837,122.32527,122.01366
2020-02-04,NKE,59.680233,60.427107,60.020624
2020-02-04,VZ,35.276905,35.552253,35.349312
2020-02-04,WMT,27.416266,27.478922,27.465104
2020-02-05,AAPL,40.107653,40.782736,40.010081
2020-02-05,AMGN,103.45571,104.65026,104.15387
2020-02-05,CRM,73.121314,74.123051,74.497426
2020-02-05,CSCO,38.457745,38.43385,38.262506
2020-02-05,IBM,68.37051,69.07146,68.350093
2020-02-05,INTC,41.265403,41.150626,41.629263
2020-02-05,MSFT,120.58719,121.40627,120.60956
2020-02-05,NKE,58.349655,58.931565,58.746777
2020-02-05,VZ,35.0485,35.173242,35.077082
2020-02-05,WMT,26.847782,27.042072,26.898593
2020-02-06,AAPL,39.530677,40.152067,39.26886
2020-02-06,AMGN,100.71729,102.232,101.66707
2020-02-06,CRM,71.112994,71.463591,72.088794
2020-02-06,CSCO,38.620499,38.504963,38.479803
2020-02-06,IBM,67.259762,67.795187,67.403942
2020-02-06,INTC,40.49851,40.45315,40.894279
2020-02-06,MSFT,119.70458,120.08531,119.65366
2020-02-06,NKE,57.401706,58.145034,57.815929
2020-02-06,VZ,34.879226,34.955856,34.773477
2020-02-06,WMT,26.746919,26.846595,26.607439
2020-02-07,AAPL,38.264679,39.164026,38.180691
2020-02-07,AMGN,95.606856,98.112958,96.840093
2020-02-07,CRM,67.447095,68.71068,68.972859
2020-02-07,CSCO,38.439445,38.404057,38.34402
2020-02-07,IBM,65.940108,66.52098,66.128379
2020-02-07,INTC,39.838596,39.929774,40.33356
2020-02-07,MSFT,118.15064,118.35732,118.43067
2020-02-07,NKE,55.84358,56.674083,56.602313
2020-02-07,VZ,34.726599,34.867404,34.675827
2020-02-07,WMT,26.4661,26.463282,26.375152
2020-02-10,AAPL,37.678215,38.197708,37.387213
2020-02-10,AMGN,91.087635,93.405402,92.017676
2020-02-10,CRM,64.93282,65.439999,65.633894
2020-02-10,CSCO,38.858297,38.408496,38.525804
2020-02-10,IBM,64.595709,65.057302,64.809872
2020-02-10,INTC,39.698793,39.581745,39.875016
2020-02-10,MSFT,117.72038,117.03251,117.3674
2020-02-10,NKE,54.612719,55.118175,54.941966
2020-02-10,VZ,34.41002,34.523694,34.33224
2020-02-10,WMT,25.701242,25.929678,25.787526
2020-02-11,AAPL,36.673384,37.293241,36.5764
2020-02-11,AMGN,87.929791,89.899389,88.227806
2020-02-11,CRM,63.076372,63.531665,63.958031
2020-02-11,CSCO,39.046541,38.770249,38.726469
2020-02-11,IBM,63.965356,64.423932,63.967636
2020-02-11,INTC,39.472607,39.257375,39.888978
2020-02-11,MSFT,117.26971,117.23111,116.81189
2020-02-11,NKE,53.790735,54.194104,54.310335
2020-02-11,VZ,34.120465,34.276424,34.010232
2020-02-11,WMT,25.145211,25.33816,25.137715
2020-02-12,AAPL,36.05003,36.447131,35.597297
2020-02-12,AMGN,85.108185,86.812254,85.272494
2020-02-12,CRM,61.087634,61.368101,61.411955
2020-02-12,CSCO,38.897903,38.432241,38.70953
2020-02-12,IBM,62.873709,63.304057,63.045512
2020-02-12,INTC,39.1076,38.970552,39.375142
2020-02-12,MSFT,117.01673,116.69398,115.98021
2020-02-12,NKE,53.083046,53.578066,53.492321
2020-02-12,VZ,33.767447,34.019795,33.636644
2020-02-12,WMT,24.559572,24.757378,24.510803
2020-02-13,AAPL,35.521268,36.077779,35.449663
2020-02-13,AMGN,82.410964,84.036871,83.076462
2020-02-13,CRM,59.577293,59.976612,60.345427
2020-02-13,CSCO,39.093895,38.664862,38.82155
2020-02-13,IBM,62.440593,62.810498,62.571331
2020-02-13,INTC,38.950906,38.803367,39.186475
2020-02-13,MSFT,116.80344,116.78526,116.11591
2020-02-13,NKE,52.068187,52.626446,52.745378
2020-02-13,VZ,33.52984,33.771263,33.447994
2020-02-13,WMT,24.095685,24.255616,24.053664
2020-02-14,AAPL,35.085643,35.743434,34.712534
2020-02-14,AMGN,79.490976,81.208361,79.656248
2020-02-14,CRM,58.020653,58.187018,58.695796
2020-02-14,CSCO,39.26263,38.888864,38.984334
2020-02-14,IBM,61.34251,61.745968,61.447051
2020-02-14,INTC,38.616479,38.516011,38.830461
2020-02-14,MSFT,116.14762,115.88513,115.54611
2020-02-14,NKE,51.094489,51.623633,51.470781
2020-02-14,VZ,33.091199,33.33731,32.947229
2020-02-14,WMT,23.494986,23.713061,23.428817
2020-02-18,AAPL,34.298842,34.980193,33.810384
2020-02-18,AMGN,76.489832,78.438011,76.698596
2020-02-18,CRM,55.496749,56.389541,56.206404
2020-02-18,CSCO,39.417539,39.116945,38.93457
2020-02-18,IBM,60.599984,60.957359,60.50718
2020-02-18,INTC,38.543736,38.319245,38.504708
2020-02-18,MSFT,115.60328,115.24654,114.54777
2020-02-18,NKE,49.722476,50.215355,50.083376
2020-02-18,VZ,32.858316,32.97397,32.595688
2020-02-18,WMT,23.026342,23.123511,22.868674
2020-02-19,AAPL,33.762474,34.329061,33.518374
2020-02-19,AMGN,74.334555,75.766234,74.502301
2020-02-19,CRM,53.615248,54.385806,53.89511
2020-02-19,CSCO,39.609706,39.408539,39.105852
2020-02-19,IBM,60.152047,60.422518,59.86711
2020-02-19,INTC,38.497275,38.317978,38.453455
2020-02-19,MSFT,115.50968,115.37785,113.92481
2020-02-19,NKE,49.009105,49.517681,49.621423
2020-02-19,VZ,32.744798,32.946838,32.560069
2020-02-19,WMT,22.555017,22.756338,22.47095
2020-02-20,AAPL,33.452595,33.956127,33.106306
2020-02-20,AMGN,74.074386,74.577249,73.633677
2020-02-20,CRM,52.729953,53.116932,52.825191
2020-02-20,CSCO,39.977559,39.797899,39.540695
2020-02-20,IBM,59.394521,59.718866,59.29701
2020-02-20,INTC,38.405057,38.335484,38.497721
2020-02-20,MSFT,115.33824,115.86658,114.21897
2020-02-20,NKE,48.502556,49.059948,48.924303
2020-02-20,VZ,32.636753,32.810445,32.532447
2020-02-20,WMT,22.32394,22.436723,22.20819
2020-02-21,AAPL,32.696775,33.490117,32.69643
2020-02-21,AMGN,71.274516,72.98453,71.687628
2020-02-21,CRM,50.592459,51.312613,51.114245
2020-02-21,CSCO,39.956899,39.880713,39.774826
2020-02-21,IBM,58.539075,58.986809,58.712768
2020-02-21,INTC,37.635561,37.789812,38.005703
2020-02-21,MSFT,114.62308,115.23846,113.92508
2020-02-21,NKE,47.228938,47.870739,47.792796
2020-02-21,VZ,32.26586,32.54747,32.322733
2020-02-21,WMT,22.003499,22.144048,21.957287
2020-02-24,AAPL,32.241867,32.5477,31.458071
2020-02-24,AMGN,67.085663,69.433443,67.349756
2020-02-24,CRM,49.294134,49.364561,48.976266
2020-02-24,CSCO,39.851337,39.621707,39.210282
2020-02-24,IBM,57.612103,58.012124,57.414304
2020-02-24,INTC,37.304592,37.300297,37.022934
2020-02-24,MSFT,113.66292,114.00423,112.53475
2020-02-24,NKE,46.502471,46.79686,46.137607
2020-02-24,VZ,31.594079,31.813944,31.404699
2020-02-24,WMT,21.063034,21.434104,21.108693
2020-02-25,AAPL,31.640988,32.280362,31.365479
2020-02-25,AMGN,65.076289,66.772766,64.770268
