date,tic,close,high,low
2020-01-02,AAPL,70.818141,71.279287,70.253731
2020-01-02,AMGN,197.69524,199.05273,196.33019
2020-01-02,CRM,160.33335,161.79398,158.50062
2020-01-02,CSCO,39.363388,39.640967,39.019541
2020-01-02,IBM,97.210653,97.704691,96.630578
2020-01-02,INTC,52.844726,53.208684,52.395396
2020-01-02,MSFT,148.86638,149.80381,147.69086
2020-01-02,NKE,92.052095,92.824835,91.205124
2020-01-02,VZ,41.5489,41.804382,41.304895
2020-01-02,WMT,36.220405,36.458415,36.039143
2020-01-03,AAPL,71.020594,71.467217,70.336131
2020-01-03,AMGN,197.79304,198.82464,196.22576
2020-01-03,CRM,160.62485,161.60379,158.84743
2020-01-03,CSCO,39.335686,39.577694,39.046171
2020-01-03,IBM,97.337712,97.759837,96.836188
2020-01-03,INTC,52.834222,53.186721,52.315381
2020-01-03,MSFT,148.34149,149.25597,147.20082
2020-01-03,NKE,91.932601,92.612598,91.203725
2020-01-03,VZ,41.557734,41.847244,41.253814
2020-01-03,WMT,36.174085,36.380204,35.938632
2020-01-06,AAPL,71.039622,71.614165,70.402349
2020-01-06,AMGN,198.32605,199.4923,196.48028
2020-01-06,CRM,160.92094,162.21652,158.91064
2020-01-06,CSCO,39.25887,39.556084,38.956189
2020-01-06,IBM,97.572398,98.051047,97.012154
2020-01-06,INTC,52.905388,53.340312,52.346444
2020-01-06,MSFT,147.92549,148.93413,146.7588
2020-01-06,NKE,91.832949,92.607386,91.152457
2020-01-06,VZ,41.586995,41.864563,41.256365
2020-01-06,WMT,36.14664,36.373423,35.911568
2020-01-07,AAPL,71.147659,71.692186,70.456721
2020-01-07,AMGN,198.40875,199.73976,196.72653
2020-01-07,CRM,161.48967,162.72353,159.51008
2020-01-07,CSCO,39.203426,39.531972,38.866193
2020-01-07,IBM,97.703261,98.204112,97.029888
2020-01-07,INTC,52.992641,53.437872,52.4884
2020-01-07,MSFT,147.82605,148.92064,146.52515
2020-01-07,NKE,91.744015,92.502773,90.862601
2020-01-07,VZ,41.606284,41.89896,41.321174
2020-01-07,WMT,36.102034,36.343416,35.903844
2020-01-08,AAPL,71.351569,71.895623,70.650455
2020-01-08,AMGN,198.71442,199.83629,197.00503
2020-01-08,CRM,161.90981,163.33696,159.64327
2020-01-08,CSCO,39.165023,39.463875,38.830769
2020-01-08,IBM,97.87044,98.371646,97.220077
2020-01-08,INTC,53.017009,53.445146,52.498895
2020-01-08,MSFT,147.57055,148.63291,146.33969
2020-01-08,NKE,91.804886,92.548114,90.868835
2020-01-08,VZ,41.62933,41.892348,41.322038
2020-01-08,WMT,36.071113,36.305537,35.857257
2020-01-09,AAPL,71.546003,72.116632,70.916366
