date,tic,close,high,low
2020-01-02,AAPL,70.968858,71.431798,70.355929
2020-01-02,AMGN,197.9678,199.00153,196.22298
2020-01-02,CRM,160.64235,161.90824,159.05278
2020-01-02,CSCO,39.529096,39.704142,39.230701
2020-01-02,IBM,97.265497,97.695901,96.687402
2020-01-02,INTC,52.973213,53.210015,52.54786
2020-01-02,MSFT,149.33211,149.96149,148.24761
2020-01-02,NKE,92.023038,92.649513,91.42248
2020-01-02,VZ,41.539642,41.750479,41.273603
2020-01-02,WMT,36.2619,36.453372,36.062193
2020-01-03,AAPL,70.707822,71.323149,70.245574
2020-01-03,AMGN,196.45211,198.03345,195.75799
2020-01-03,CRM,159.8939,161.27863,159.07955
2020-01-03,CSCO,39.544007,39.717907,39.264919
2020-01-03,IBM,97.148038,97.63094,96.744123
2020-01-03,INTC,52.890945,53.172089,52.571564
2020-01-03,MSFT,149.01813,149.76494,148.04318
2020-01-03,NKE,91.699443,92.475804,91.210814
2020-01-03,VZ,41.494483,41.700476,41.239767
2020-01-03,WMT,36.188362,36.354511,35.991155
2020-01-06,AAPL,70.374964,71.082035,69.789929
2020-01-06,AMGN,195.89815,197.0204,194.57844
2020-01-06,CRM,158.65663,160.00835,157.89393
2020-01-06,CSCO,39.495495,39.656045,39.216007
2020-01-06,IBM,96.947452,97.389289,96.506413
2020-01-06,INTC,52.881498,53.133531,52.497524
2020-01-06,MSFT,148.70198,149.39882,147.68381
2020-01-06,NKE,91.177642,91.948291,90.726037
2020-01-06,VZ,41.515488,41.737521,41.23411
2020-01-06,WMT,36.115598,36.295607,35.903716
2020-01-07,AAPL,69.941516,70.731019,69.366246
2020-01-07,AMGN,195.22466,196.52951,194.13067
2020-01-07,CRM,158.06222,159.14261,156.93565
2020-01-07,CSCO,39.410915,39.597183,39.125855
2020-01-07,IBM,96.755269,97.207557,96.331286
2020-01-07,INTC,52.784004,53.100288,52.481373
2020-01-07,MSFT,148.28921,149.18229,147.27635
2020-01-07,NKE,90.703851,91.537503,90.261329
2020-01-07,VZ,41.493464,41.751602,41.248256
2020-01-07,WMT,36.012086,36.251604,35.818883
2020-01-08,AAPL,69.710732,70.371232,69.073454
2020-01-08,AMGN,194.26673,195.59783,193.12275
2020-01-08,CRM,157.36931,158.35017,155.96107
2020-01-08,CSCO,39.358283,39.500057,39.050639
2020-01-08,IBM,96.49227,96.96133,96.040573
2020-01-08,INTC,52.621337,52.900647,52.278878
2020-01-08,MSFT,147.74672,148.51697,146.75821
2020-01-08,NKE,90.394504,91.171131,89.802844
2020-01-08,VZ,41.445539,41.674837,41.169209
2020-01-08,WMT,35.878658,36.115894,35.686951
2020-01-09,AAPL,69.514584,70.167433,68.830286
2020-01-09,AMGN,193.82066,194.82655,192.36799
2020-01-09,CRM,156.74818,157.69269,155.54125
2020-01-09,CSCO,39.344462,39.493377,39.034044
2020-01-09,IBM,96.312635,96.801845,95.881057
2020-01-09,INTC,52.500254,52.79304,52.167192
2020-01-09,MSFT,147.09386,147.81238,146.10967
2020-01-09,NKE,90.112798,90.835314,89.565232
2020-01-09,VZ,41.381455,41.609204,41.118086
2020-01-09,WMT,35.792232,36.004973,35.576415
2020-01-10,AAPL,69.178041,69.891848,68.447906
2020-01-10,AMGN,193.07791,194.06564,191.71282
2020-01-10,CRM,155.82238,156.84686,154.58507
2020-01-10,CSCO,39.289677,39.462252,38.924826
2020-01-10,IBM,96.133596,96.61879,95.700132
2020-01-10,INTC,52.379848,52.652262,52.014203
2020-01-10,MSFT,146.44078,147.23737,145.37003
2020-01-10,NKE,89.62817,90.457353,89.030308
2020-01-10,VZ,41.259341,41.503362,40.975162
2020-01-10,WMT,35.658335,35.887067,35.465204
2020-01-13,AAPL,69.127177,69.837764,68.400233
2020-01-13,AMGN,191.70768,193.11279,190.68061
2020-01-13,CRM,155.33597,156.39247,154.0528
2020-01-13,CSCO,39.348855,39.479371,38.99681
2020-01-13,IBM,96.00264,96.463129,95.468158
2020-01-13,INTC,52.38353,52.647614,51.996667
2020-01-13,MSFT,145.93312,146.61045,144.84014
2020-01-13,NKE,89.161235,89.971376,88.613865
2020-01-13,VZ,41.167747,41.406275,40.879672
2020-01-13,WMT,35.516109,35.74798,35.337305
2020-01-14,AAPL,69.009416,69.644515,68.285581
2020-01-14,AMGN,191.08558,192.43174,189.74962
2020-01-14,CRM,155.06478,155.9856,153.76998
2020-01-14,CSCO,39.398477,39.532586,39.030221
2020-01-14,IBM,96.024834,96.418796,95.450908
2020-01-14,INTC,52.474108,52.704032,52.003608
2020-01-14,MSFT,145.54915,146.30504,144.35156
2020-01-14,NKE,88.676909,89.469288,88.171308
2020-01-14,VZ,41.082109,41.307535,40.785885
2020-01-14,WMT,35.345331,35.572143,35.147903
2020-01-15,AAPL,68.799054,69.457764,68.120118
2020-01-15,AMGN,191.06538,192.22677,189.38325
2020-01-15,CRM,154.25745,155.35569,152.8536
2020-01-15,CSCO,39.349729,39.506957,39.014711
2020-01-15,IBM,95.937382,96.303709,95.388458
2020-01-15,INTC,52.401089,52.658921,51.992258
2020-01-15,MSFT,145.0184,145.85256,143.76194
2020-01-15,NKE,88.218348,89.038158,87.667859
2020-01-15,VZ,41.004867,41.248595,40.706386
2020-01-15,WMT,35.231177,35.444035,35.011411
2020-01-16,AAPL,68.491378,69.196989,67.821312
2020-01-16,AMGN,191.27012,192.35375,189.57879
2020-01-16,CRM,153.34672,154.5072,151.89738
2020-01-16,CSCO,39.303657,39.478796,38.975974
2020-01-16,IBM,95.782648,96.193942,95.212869
2020-01-16,INTC,52.319963,52.574415,51.949318
2020-01-16,MSFT,144.56817,145.39214,143.38991
2020-01-16,NKE,87.865011,88.60499,87.355608
2020-01-16,VZ,40.94943,41.208099,40.645634
2020-01-16,WMT,35.158088,35.355023,34.920434
2020-01-17,AAPL,68.232337,68.876065,67.509532
2020-01-17,AMGN,190.85463,191.85374,189.27152
2020-01-17,CRM,152.50088,153.71894,151.16414
2020-01-17,CSCO,39.284217,39.432397,38.932101
2020-01-17,IBM,95.502896,95.982482,95.051209
2020-01-17,INTC,52.216442,52.44632,51.810369
2020-01-17,MSFT,144.09563,144.92029,143.0812
2020-01-17,NKE,87.448729,88.221877,86.904586
2020-01-17,VZ,40.773149,41.05279,40.485074
2020-01-17,WMT,34.98125,35.209933,34.786492
2020-01-21,AAPL,67.927643,68.649399,67.195636
2020-01-21,AMGN,190.34179,191.61688,188.85209
2020-01-21,CRM,151.42409,152.69888,150.28147
2020-01-21,CSCO,39.247317,39.385628,38.89688
2020-01-21,IBM,95.293394,95.764521,94.77339
2020-01-21,INTC,52.156557,52.375234,51.744188
2020-01-21,MSFT,143.43674,144.22673,142.36194
2020-01-21,NKE,87.016998,87.796422,86.479556
2020-01-21,VZ,40.650448,40.903017,40.349978
2020-01-21,WMT,34.870208,35.079979,34.682347
2020-01-22,AAPL,67.696218,68.403338,66.945586
2020-01-22,AMGN,189.97793,191.04815,188.30399
2020-01-22,CRM,150.25059,151.58217,149.08942
2020-01-22,CSCO,39.170128,39.312536,38.787359
2020-01-22,IBM,95.106259,95.524297,94.521825
2020-01-22,INTC,52.07771,52.291742,51.614799
2020-01-22,MSFT,142.69133,143.40513,141.43631
2020-01-22,NKE,86.524451,87.202053,85.88936
2020-01-22,VZ,40.596449,40.81681,40.24718
2020-01-22,WMT,34.76381,34.95593,34.519333
2020-01-23,AAPL,67.24883,68.083335,66.581216
2020-01-23,AMGN,189.57436,190.7899,188.03151
2020-01-23,CRM,148.96462,150.42667,147.81499
2020-01-23,CSCO,39.092195,39.290191,38.745634
2020-01-23,IBM,94.975494,95.386809,94.490297
2020-01-23,INTC,51.929162,52.229071,51.543888
2020-01-23,MSFT,142.02545,143.0085,140.93126
2020-01-23,NKE,86.216815,86.975166,85.625469
2020-01-23,VZ,40.616439,40.852591,40.27298
2020-01-23,WMT,34.735341,34.900437,34.486126
2020-01-24,AAPL,67.144213,67.862191,66.369485
2020-01-24,AMGN,188.76754,189.95466,187.43288
2020-01-24,CRM,147.65839,148.95282,146.42765
2020-01-24,CSCO,39.099707,39.241077,38.718401
2020-01-24,IBM,94.868328,95.29465,94.348988
2020-01-24,INTC,51.919524,52.152105,51.494441
2020-01-24,MSFT,141.55675,142.47641,140.37367
2020-01-24,NKE,85.773594,86.546891,85.236301
2020-01-24,VZ,40.542834,40.789239,40.221117
2020-01-24,WMT,34.612805,34.847935,34.413705
2020-01-27,AAPL,66.919898,67.716113,66.290499
2020-01-27,AMGN,188.47666,189.80581,186.88246
2020-01-27,CRM,147.03613,148.29003,145.78712
2020-01-27,CSCO,39.127136,39.277416,38.781636
2020-01-27,IBM,94.893367,95.290741,94.361803
2020-01-27,INTC,51.980567,52.186758,51.575668
2020-01-27,MSFT,141.13534,142.04784,140.03308
2020-01-27,NKE,85.262838,86.168025,84.788403
2020-01-27,VZ,40.494961,40.743083,40.16844
2020-01-27,WMT,34.511683,34.727925,34.312085
2020-01-28,AAPL,66.938463,67.635807,66.236314
2020-01-28,AMGN,187.47952,188.94507,186.25109
2020-01-28,CRM,146.25452,147.35219,145.07026
2020-01-28,CSCO,39.103926,39.267929,38.743299
2020-01-28,IBM,94.736788,95.246035,94.244781
2020-01-28,INTC,51.968644,52.22648,51.576476
2020-01-28,MSFT,140.78754,141.55508,139.69208
