date,tic,close,high,low
2020-01-02,AAPL,70.265951,70.776054,70.704578
2020-01-02,AMGN,196.52925,196.56484,197.18252
2020-01-02,CRM,160.3543,160.63924,155.57984
2020-01-02,CSCO,38.916178,39.103554,38.845034
2020-01-02,IBM,94.676943,96.663874,94.158718
2020-01-02,INTC,53.270496,53.218229,53.651777
2020-01-02,MSFT,149.46123,148.58484,148.79816
2020-01-02,NKE,91.832752,92.144061,90.774059
2020-01-02,VZ,40.902975,41.044233,40.404888
2020-01-02,WMT,36.015743,36.304513,35.576005
2020-01-03,AAPL,68.076714,68.294019,66.588849
2020-01-03,AMGN,191.41723,198.49218,191.21031
2020-01-03,CRM,164.97118,168.84821,162.88533
2020-01-03,CSCO,40.411778,40.911445,40.69872
2020-01-03,IBM,94.811599,96.898818,95.904193
2020-01-03,INTC,52.815348,53.17799,52.308633
2020-01-03,MSFT,149.08056,148.55483,147.72046
2020-01-03,NKE,89.278179,90.595532,87.555654
2020-01-03,VZ,39.778303,39.672603,39.718467
2020-01-03,WMT,35.799269,36.414167,35.719879
2020-01-06,AAPL,68.243309,69.475976,67.383329
2020-01-06,AMGN,189.54021,194.68108,187.73839
2020-01-06,CRM,168.64615,171.13374,166.58429
2020-01-06,CSCO,37.901765,37.858858,37.089778
2020-01-06,IBM,93.060952,95.686571,93.576677
2020-01-06,INTC,53.10815,53.381193,52.314948
2020-01-06,MSFT,145.15831,144.48036,144.55817
2020-01-06,NKE,87.781857,89.084404,87.978828
2020-01-06,VZ,38.748092,39.15743,39.112662
2020-01-06,WMT,35.108049,35.6227,34.821197
2020-01-07,AAPL,66.572413,67.260445,66.630712
2020-01-07,AMGN,184.6734,188.4719,186.0617
2020-01-07,CRM,165.96795,173.45524,164.05329
2020-01-07,CSCO,37.226622,36.801602,36.703102
2020-01-07,IBM,92.001665,92.77271,91.083113
2020-01-07,INTC,52.895086,53.635671,51.890426
2020-01-07,MSFT,146.11729,145.77224,143.26377
2020-01-07,NKE,88.190284,89.467868,87.695296
2020-01-07,VZ,37.54129,38.080041,37.152694
2020-01-07,WMT,34.666609,34.688875,34.4098
2020-01-08,AAPL,68.468125,69.100699,66.990625
2020-01-08,AMGN,177.6633,177.04022,178.53461
2020-01-08,CRM,166.09231,166.7239,159.30951
2020-01-08,CSCO,36.645474,37.071353,36.247659
2020-01-08,IBM,88.469195,89.652348,87.704463
2020-01-08,INTC,51.638019,51.042202,51.299623
2020-01-08,MSFT,146.302,148.56008,144.66773
2020-01-08,NKE,87.030095,86.498537,87.241969
2020-01-08,VZ,36.883387,37.267187,37.194393
2020-01-08,WMT,33.725032,33.931118,33.319995
2020-01-09,AAPL,70.162757,71.304927,67.560491
2020-01-09,AMGN,174.98103,177.43127,171.3712
2020-01-09,CRM,165.26673,164.32226,159.9046
2020-01-09,CSCO,36.232738,36.108131,35.218336
2020-01-09,IBM,86.692346,87.116909,86.590406
2020-01-09,INTC,50.809852,50.895995,50.222319
2020-01-09,MSFT,148.38865,149.18791,142.67557
2020-01-09,NKE,87.974556,88.735835,85.962913
2020-01-09,VZ,36.112557,36.726508,36.569355
2020-01-09,WMT,33.347895,33.92636,32.896721
2020-01-10,AAPL,68.780573,69.120909,66.652035
2020-01-10,AMGN,171.55368,174.50573,168.7436
2020-01-10,CRM,165.8666,165.76066,163.05109
2020-01-10,CSCO,36.344937,36.703607,35.629416
2020-01-10,IBM,87.241879,89.038039,87.349779
2020-01-10,INTC,49.93614,50.172581,49.398639
2020-01-10,MSFT,147.42561,149.85242,144.08674
2020-01-10,NKE,87.449256,87.602604,86.26861
2020-01-10,VZ,33.740411,33.883785,33.685355
2020-01-10,WMT,32.313009,32.741029,32.532974
2020-01-13,AAPL,66.367568,66.955371,63.543737
2020-01-13,AMGN,169.93538,172.89589,168.84894
2020-01-13,CRM,165.43597,167.34036,165.84454
2020-01-13,CSCO,36.158585,36.386262,35.543636
2020-01-13,IBM,86.782331,87.556849,85.732064
2020-01-13,INTC,50.723859,51.707611,49.395752
2020-01-13,MSFT,144.66308,145.62629,140.71363
2020-01-13,NKE,86.886223,87.4416,86.909528
2020-01-13,VZ,32.850037,33.137787,33.093512
2020-01-13,WMT,31.525914,31.919039,31.737639
2020-01-14,AAPL,67.67818,68.255041,65.779904
2020-01-14,AMGN,169.24144,173.5674,166.04919
2020-01-14,CRM,163.49916,170.33834,160.05478
2020-01-14,CSCO,36.475206,36.567879,36.089892
2020-01-14,IBM,86.599625,87.89549,85.328345
2020-01-14,INTC,48.757502,49.081273,47.741611
2020-01-14,MSFT,145.67598,146.06454,145.45642
2020-01-14,NKE,85.320852,85.501795,85.021575
2020-01-14,VZ,33.180413,32.991975,33.144492
2020-01-14,WMT,31.21101,31.841603,30.800785
2020-01-15,AAPL,67.244218,68.981708,66.61512
2020-01-15,AMGN,167.56465,170.38128,167.10022
2020-01-15,CRM,157.99508,160.58706,153.75059
2020-01-15,CSCO,36.717766,36.744856,36.619631
2020-01-15,IBM,85.332137,86.125349,83.870029
2020-01-15,INTC,49.542165,50.144388,48.450606
2020-01-15,MSFT,144.63686,143.63903,141.41644
2020-01-15,NKE,84.092574,83.847487,83.251744
2020-01-15,VZ,32.083891,32.005414,31.961866
2020-01-15,WMT,30.695029,31.305412,30.669248
2020-01-16,AAPL,65.759826,65.590575,63.179634
2020-01-16,AMGN,168.81864,171.74386,168.21186
2020-01-16,CRM,152.04471,153.72755,145.91539
2020-01-16,CSCO,37.825175,38.031909,37.298251
2020-01-16,IBM,84.034121,85.963109,83.130444
2020-01-16,INTC,50.234452,50.994759,49.970705
2020-01-16,MSFT,139.71885,142.93908,137.79104
2020-01-16,NKE,83.696124,84.100975,83.272565
2020-01-16,VZ,32.243569,32.555623,32.258126
2020-01-16,WMT,30.286913,31.015963,29.969219
2020-01-17,AAPL,65.387359,65.734663,65.68526
2020-01-17,AMGN,163.82907,164.94366,165.68363
2020-01-17,CRM,151.9601,150.96574,147.54701
2020-01-17,CSCO,38.155099,37.962566,37.733986
2020-01-17,IBM,82.769824,84.7314,83.495971
