date,tic,close,high,low
2020-01-02,AAPL,69.678644,70.790165,68.390334
2020-01-02,AMGN,195.33569,198.04227,191.07765
2020-01-02,CRM,157.52712,158.52243,156.81745
2020-01-02,CSCO,38.443386,38.647216,38.219378
2020-01-02,IBM,97.405034,98.535364,96.158531
2020-01-02,INTC,53.273504,54.090921,52.692835
2020-01-02,MSFT,149.83945,151.88915,150.02281
2020-01-02,NKE,94.285568,94.389266,95.460287
2020-01-02,VZ,42.418007,42.588188,42.481584
2020-01-02,WMT,35.809157,36.596906,36.055705
2020-01-03,AAPL,68.163679,69.354605,66.910617
2020-01-03,AMGN,184.57105,190.79155,186.54756
2020-01-03,CRM,150.65019,152.04696,144.6374
2020-01-03,CSCO,37.418629,37.486387,36.955007
2020-01-03,IBM,95.127447,96.422041,93.38184
2020-01-03,INTC,52.744777,53.029753,52.738398
2020-01-03,MSFT,150.51906,152.03744,151.37959
2020-01-03,NKE,91.54735,92.158876,89.691129
2020-01-03,VZ,41.272074,41.318312,41.262226
2020-01-03,WMT,35.674955,36.186506,35.010443
2020-01-06,AAPL,68.875322,69.41181,67.913445
2020-01-06,AMGN,183.10162,188.04083,181.44406
2020-01-06,CRM,146.21685,147.53579,145.54551
2020-01-06,CSCO,36.639556,36.438094,36.660482
2020-01-06,IBM,93.473903,93.623909,93.263301
2020-01-06,INTC,52.109073,52.570703,52.310643
2020-01-06,MSFT,150.2368,149.77364,151.33908
2020-01-06,NKE,89.597452,89.714931,88.85837
2020-01-06,VZ,39.681184,40.116298,39.824978
2020-01-06,WMT,34.750977,35.268902,34.17138
2020-01-07,AAPL,68.047169,69.354046,66.363988
2020-01-07,AMGN,181.2166,182.87891,180.08541
2020-01-07,CRM,142.47026,143.87501,138.25934
2020-01-07,CSCO,35.947455,35.982752,35.904242
2020-01-07,IBM,91.366801,92.237381,91.580857
2020-01-07,INTC,52.30787,53.73749,50.947568
2020-01-07,MSFT,150.31305,153.21561,147.80751
2020-01-07,NKE,90.440266,91.235377,88.433824
2020-01-07,VZ,38.449457,38.091199,37.87569
2020-01-07,WMT,33.995488,34.538911,33.644738
2020-01-08,AAPL,67.876463,68.158315,66.867469
2020-01-08,AMGN,176.28893,180.3437,179.88088
2020-01-08,CRM,144.99575,143.17512,144.01328
2020-01-08,CSCO,36.133993,35.893175,35.872344
2020-01-08,IBM,91.295847,92.466837,90.835636
2020-01-08,INTC,51.824842,52.591996,51.57632
2020-01-08,MSFT,148.62784,151.89849,148.40179
2020-01-08,NKE,90.83388,90.862694,88.767846
2020-01-08,VZ,38.043236,38.443854,38.360467
2020-01-08,WMT,32.744957,32.840608,32.672184
2020-01-09,AAPL,67.109202,67.869894,65.102712
2020-01-09,AMGN,175.30849,177.24985,174.01739
2020-01-09,CRM,143.46166,145.00968,139.84419
2020-01-09,CSCO,35.627844,35.819281,35.633599
2020-01-09,IBM,92.257094,94.480562,90.621018
2020-01-09,INTC,52.355128,52.993479,51.318608
2020-01-09,MSFT,149.15207,152.17503,146.24451
2020-01-09,NKE,92.575963,94.14569,89.65181
2020-01-09,VZ,37.397447,38.180748,37.37114
2020-01-09,WMT,32.374353,32.829371,32.089965
2020-01-10,AAPL,67.662605,68.076973,65.786963
2020-01-10,AMGN,169.18933,174.29544,166.7447
2020-01-10,CRM,139.60919,141.13037,135.70701
2020-01-10,CSCO,36.492037,37.151722,36.17823
2020-01-10,IBM,88.459954,88.73258,88.473716
2020-01-10,INTC,52.216213,52.600965,51.245234
2020-01-10,MSFT,147.84324,149.76064,146.42899
2020-01-10,NKE,92.932394,92.115605,91.916809
2020-01-10,VZ,36.803195,37.583254,36.365118
2020-01-10,WMT,32.042632,32.619568,32.101682
2020-01-13,AAPL,67.479665,67.549714,67.015885
2020-01-13,AMGN,164.77648,167.55314,161.98713
2020-01-13,CRM,133.15846,131.94618,131.48948
2020-01-13,CSCO,33.529601,34.094867,33.080726
2020-01-13,IBM,88.158726,90.001591,88.407261
2020-01-13,INTC,50.781025,51.574388,50.129428
2020-01-13,MSFT,144.11196,145.54816,139.44261
2020-01-13,NKE,92.246703,93.809043,91.978164
2020-01-13,VZ,35.589701,36.132391,35.839434
2020-01-13,WMT,31.635002,32.165751,31.804212
2020-01-14,AAPL,67.989263,67.972944,67.214872
2020-01-14,AMGN,161.63001,163.94106,164.43259
2020-01-14,CRM,133.34007,131.04111,132.76126
2020-01-14,CSCO,33.89356,33.50603,33.334738
2020-01-14,IBM,86.625983,86.207801,86.225584
2020-01-14,INTC,50.453794,51.564528,49.42615
2020-01-14,MSFT,142.86402,141.88558,139.84752
2020-01-14,NKE,91.166997,94.058589,91.882858
2020-01-14,VZ,35.287715,35.446646,35.355816
2020-01-14,WMT,30.962224,31.652715,31.002828
2020-01-15,AAPL,67.938366,67.321676,68.200851
2020-01-15,AMGN,156.99491,157.62968,156.77691
2020-01-15,CRM,129.90809,130.0411,127.87634
2020-01-15,CSCO,33.996477,34.189702,33.105277
2020-01-15,IBM,84.024337,84.959055,83.302849
2020-01-15,INTC,50.148531,50.619139,49.169041
2020-01-15,MSFT,143.28172,143.05939,140.33386
2020-01-15,NKE,88.032148,88.695437,87.463401
2020-01-15,VZ,33.965646,34.474673,34.266148
2020-01-15,WMT,30.329498,30.946467,30.2905
2020-01-16,AAPL,65.359191,64.939082,63.322159
2020-01-16,AMGN,154.84016,158.04217,154.93938
2020-01-16,CRM,130.88231,130.85235,127.68617
2020-01-16,CSCO,33.774133,33.63065,33.290894
2020-01-16,IBM,82.412665,83.650564,82.507726
2020-01-16,INTC,49.956779,49.572025,50.035056
2020-01-16,MSFT,140.15578,140.61568,137.40334
2020-01-16,NKE,86.665361,87.166471,86.367726
2020-01-16,VZ,32.892753,33.297174,32.399433
2020-01-16,WMT,29.651165,30.122559,29.566306
2020-01-17,AAPL,65.148635,65.734837,63.679045
2020-01-17,AMGN,149.99312,150.76357,149.19809
2020-01-17,CRM,127.23509,123.41123,124.99909
2020-01-17,CSCO,34.866558,34.90528,34.501864
2020-01-17,IBM,80.455198,81.245296,80.502549
2020-01-17,INTC,51.166794,52.761084,50.648335
2020-01-17,MSFT,141.57803,143.19867,140.28541
2020-01-17,NKE,85.502331,84.830129,85.238544
2020-01-17,VZ,32.192596,32.17276,31.974598
2020-01-17,WMT,28.892864,29.514818,28.330509
2020-01-21,AAPL,65.013223,64.688614,64.48337
2020-01-21,AMGN,143.28096,145.13259,140.52811
