date,tic,close,high,low
2020-01-02,AAPL,0.0041971207,0.0067763329,-0.0091804266
2020-01-02,AMGN,0.0021516085,0.0057052374,-0.0084877014
2020-01-02,CRM,0.0047088861,0.0086159706,-0.010640681
2020-01-02,CSCO,0.0028340816,0.0045236349,-0.0080640316
2020-01-02,IBM,0.0018676519,0.0044512749,-0.0059474111
2020-01-02,INTC,0.0027563572,0.0051506758,-0.0083277225
2020-01-02,MSFT,0.0014467239,0.0037326813,-0.0074183941
2020-01-02,NKE,0.0001629591,0.0063709021,-0.006903708
2020-01-02,VZ,0.00086069107,0.0050033331,-0.0066828728
2020-01-02,WMT,0.00063240528,0.0046880245,-0.0054621696
2020-01-03,AAPL,-0.0035148859,0.0087863207,-0.006224215
2020-01-03,AMGN,-0.006972611,0.0082778931,-0.003226459
2020-01-03,CRM,-0.0053377748,0.0085170269,-0.005428791
2020-01-03,CSCO,0.001021266,0.004360795,-0.0069117546
2020-01-03,IBM,-0.00076436996,0.0053989887,-0.004078269
2020-01-03,INTC,-0.001742363,0.005194664,-0.0056166053
2020-01-03,MSFT,-0.0022175312,0.0050144196,-0.0060361028
2020-01-03,NKE,-0.0051880479,0.0081995726,-0.0041161776
2020-01-03,VZ,-0.0011925101,0.0054490566,-0.0064994693
2020-01-03,WMT,-0.0023003817,0.0045720339,-0.0055392981
2020-01-06,AAPL,-0.0048895478,0.0097894669,-0.0081180334
2020-01-06,AMGN,-0.0030483603,0.0056033134,-0.0062615275
2020-01-06,CRM,-0.009241879,0.0091167688,-0.0051657557
2020-01-06,CSCO,-0.0010994077,0.004488945,-0.007589519
2020-01-06,IBM,-0.0011399388,0.0045609474,-0.0051156282
2020-01-06,INTC,0.00023460388,0.0042359829,-0.007275939
2020-01-06,MSFT,-0.0024989843,0.0054305792,-0.0072900057
2020-01-06,NKE,-0.0054768324,0.0085976124,-0.0048552155
2020-01-06,VZ,0.00023472309,0.0049067736,-0.0070613623
2020-01-06,WMT,-0.0026179552,0.0052089691,-0.0062853098
2020-01-07,AAPL,-0.0063462257,0.01106751,-0.0080325603
2020-01-07,AMGN,-0.0039163828,0.0070273876,-0.0049198866
2020-01-07,CRM,-0.0041795969,0.0075038671,-0.0071291924
2020-01-07,CSCO,-0.0022439361,0.0046129227,-0.0075631738
2020-01-07,IBM,-0.0011350513,0.0052089691,-0.004827261
2020-01-07,INTC,-0.0018578172,0.0056191683,-0.0058762431
2020-01-07,MSFT,-0.0025535226,0.0058116913,-0.0068842769
2020-01-07,NKE,-0.0045973063,0.0097711086,-0.005351007
2020-01-07,VZ,-0.00066274405,0.0055927038,-0.0060242414
2020-01-07,WMT,-0.0026834607,0.0064635277,-0.0053358674
2020-01-08,AAPL,-0.0034312606,0.0092643499,-0.0095310211
2020-01-08,AMGN,-0.0053079128,0.0068380833,-0.0050827265
2020-01-08,CRM,-0.002864778,0.0055941343,-0.007853806
2020-01-08,CSCO,-0.0017239451,0.0046154261,-0.0077098608
2020-01-08,IBM,-0.0027108788,0.0052527189,-0.0044735074
2020-01-08,INTC,-0.0023650527,0.0053265095,-0.0065601468
2020-01-08,MSFT,-0.0034953952,0.0055854321,-0.006480813
2020-01-08,NKE,-0.004201591,0.0087422132,-0.0064148903
2020-01-08,VZ,-0.0010632277,0.005304575,-0.0064889789
2020-01-08,WMT,-0.0035264492,0.0066030025,-0.0049962997
2020-01-09,AAPL,-0.0026457906,0.0093384981,-0.0096380115
2020-01-09,AMGN,-0.0018607378,0.005166769,-0.0078836083
2020-01-09,CRM,-0.0026579499,0.0048365593,-0.0076409578
2020-01-09,CSCO,-0.00020647049,0.0039583445,-0.0079203248
2020-01-09,IBM,-0.0018973947,0.0044620037,-0.0046756864
2020-01-09,INTC,-0.0023381114,0.0046682358,-0.0066136122
2020-01-09,MSFT,-0.0044316649,0.0045418739,-0.0072681904
2020-01-09,NKE,-0.0024864674,0.0089139938,-0.0060981512
2020-01-09,VZ,-0.0013321042,0.0056757927,-0.0064097047
2020-01-09,WMT,-0.0032038093,0.0058894157,-0.0057275891
2020-01-10,AAPL,-0.0041707754,0.010711193,-0.010252476
2020-01-10,AMGN,-0.0045058727,0.005859375,-0.0071858168
2020-01-10,CRM,-0.0046882033,0.0062346458,-0.0082930326
2020-01-10,CSCO,-0.0012245774,0.0035806894,-0.0089340806
2020-01-10,IBM,-0.0019473433,0.004822135,-0.0049535632
2020-01-10,INTC,-0.0015669465,0.0051972866,-0.0077232718
2020-01-10,MSFT,-0.0048751235,0.005151391,-0.0070346594
2020-01-10,NKE,-0.0048164725,0.0086935759,-0.0061544776
2020-01-10,VZ,-0.0028320551,0.0059280396,-0.0062409639
2020-01-10,WMT,-0.0035324097,0.0065152645,-0.0055769682
2020-01-13,AAPL,-0.001732111,0.010166049,-0.010246336
2020-01-13,AMGN,-0.0055484176,0.0070079565,-0.0060146451
2020-01-13,CRM,-0.0044829845,0.0067017078,-0.0078719258
2020-01-13,CSCO,0.0018112659,0.0036524534,-0.008897543
2020-01-13,IBM,-0.0010829568,0.0043746233,-0.0052110553
2020-01-13,INTC,-0.00051420927,0.0047754049,-0.0071821213
2020-01-13,MSFT,-0.0035922527,0.0052946806,-0.0071144104
2020-01-13,NKE,-0.0046761036,0.0094144344,-0.005810678
2020-01-13,VZ,-0.0021746755,0.0062016249,-0.0073908567
2020-01-13,WMT,-0.0044264793,0.0065182447,-0.0049335361
2020-01-14,AAPL,-0.0011224151,0.0091086626,-0.010519564
2020-01-14,AMGN,-0.0033633709,0.0066912174,-0.0067747831
2020-01-14,CRM,-0.001793921,0.0059037209,-0.0085644722
2020-01-14,CSCO,-0.00019949675,0.0036094189,-0.0097882748
2020-01-14,IBM,0.00054597855,0.0040857792,-0.0060596466
2020-01-14,INTC,0.0012655258,0.004154563,-0.0086650848
2020-01-14,MSFT,-0.0026059151,0.0042740107,-0.0084404945
2020-01-14,NKE,-0.0049049854,0.0093684196,-0.0058014393
2020-01-14,VZ,-0.0019043684,0.005597949,-0.0072597265
2020-01-14,WMT,-0.0053930283,0.0065779686,-0.0057128072
2020-01-15,AAPL,-0.0041919351,0.010207415,-0.010258913
2020-01-15,AMGN,-0.0013226867,0.0055629015,-0.0083680749
2020-01-15,CRM,-0.0032251477,0.0066329241,-0.0096520185
2020-01-15,CSCO,-0.0013812184,0.0034296513,-0.0092622042
2020-01-15,IBM,-0.00035363436,0.0042338371,-0.0057863593
2020-01-15,INTC,-0.0017809868,0.0044947863,-0.0079280734
2020-01-15,MSFT,-0.0030090213,0.0057874918,-0.0087556839
2020-01-15,NKE,-0.0051339865,0.0092153549,-0.0058415532
2020-01-15,VZ,-0.0015805364,0.006071806,-0.0074701309
2020-01-15,WMT,-0.0034895539,0.0062351227,-0.0060242414
2020-01-16,AAPL,-0.0047460794,0.010759711,-0.010056198
2020-01-16,AMGN,-0.00037747622,0.0055218935,-0.0088794231
2020-01-16,CRM,-0.0047394037,0.0078068972,-0.0078089833
2020-01-16,CSCO,-0.00042492151,0.0043151379,-0.0084344149
2020-01-16,IBM,-0.00076729059,0.0044738054,-0.0053896308
2020-01-16,INTC,-0.00090330839,0.0048074722,-0.0071184039
2020-01-16,MSFT,-0.0031428933,0.0054478645,-0.0078365803
2020-01-16,NKE,-0.0033848286,0.0086978674,-0.0059989095
2020-01-16,VZ,-0.0017999411,0.0063197613,-0.0069308281
2020-01-16,WMT,-0.0016238689,0.0056914091,-0.0060184002
2020-01-17,AAPL,-0.0022254586,0.0097264051,-0.010360599
2020-01-17,AMGN,-0.0019275546,0.0052628517,-0.0082530379
2020-01-17,CRM,-0.0053259134,0.0077317953,-0.0091136694
2020-01-17,CSCO,-0.0014842153,0.0033012629,-0.0082936287
2020-01-17,IBM,-0.001968801,0.0050520897,-0.0049855113
2020-01-17,INTC,-0.0011506081,0.004684329,-0.0073187351
2020-01-17,MSFT,-0.0037400126,0.0059149265,-0.0077447891
2020-01-17,NKE,-0.0050318241,0.0086814165,-0.0060548782
